datetime,sql_file,db_file,csv_file,elapsed_sec
2026-04-17 10:01,4G_Traffic_Compare.sql,D:\DataBase\2026_4G site traffic Utilization_new.db3,4G_Traffic_Compare.csv,0.109
2026-04-17 10:01,4G_User_TP_Nation.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_User_TP_Nation.csv,0.312
2026-04-17 10:01,4G_User_TP_Province.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_User_TP_Province.csv,1.774
2026-04-17 10:01,4G_User_TP_Zone.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_User_TP_Zone.csv,1.234
2026-04-17 10:01,4G_Utilization_Nation.sql,D:\DataBase\2026_4G site traffic Utilization_new.db3,4G_Utilization_Nation.csv,0.5
2026-04-17 10:01,4G_Utilization_Province.sql,D:\DataBase\2026_4G site traffic Utilization_new.db3,4G_Utilization_Province.csv,0.391
2026-04-17 10:01,4G_Utilization_Region.sql,D:\DataBase\2026_4G site traffic Utilization_new.db3,4G_Utilization_Region.csv,0.391
2026-04-17 10:02,4G_Utilization_Zone.sql,D:\DataBase\2026_4G site traffic Utilization_new.db3,4G_Utilization_Zone.csv,0.391
2026-04-20 11:37,3G_carrier_config.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_carrier_config.csv,0.449
2026-04-20 11:37,3G_Check_No_Carrier.sql,D:\DataBase\2026_3G Site traffic Utilization_new.db3,3G_Check_No_Carrier.csv,0.67
2026-04-20 11:38,3G_CS_Traffic.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_CS_Traffic.csv,2.974
2026-04-20 11:38,3G_Physical_Site_by_Province.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_Physical_Site_by_Province.csv,0.115
2026-04-20 11:38,3G_Physical_Site_by_Zone.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_Physical_Site_by_Zone.csv,0.062
2026-04-20 11:38,3G_Site_config.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_Site_config.csv,0.236
2026-04-20 11:38,3G_Traffic_By_Layer.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_Traffic_By_Layer.csv,1.62
2026-04-20 11:38,3G_Traffic_Cap.sql,D:\DataBase\2026_3G Site traffic Utilization_new.db3,3G_Traffic_Cap.csv,0.335
2026-04-20 11:38,3G_Traffic_Compare.sql,D:\DataBase\2026_3G Site traffic Utilization_new.db3,3G_Traffic_Compare.csv,0.11
2026-04-20 11:38,3G_User_TP_Nation.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_User_TP_Nation.csv,0.357
2026-04-20 11:38,3G_User_TP_Province.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_User_TP_Province.csv,1.905
2026-04-20 11:38,3G_User_TP_Zone.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_User_TP_Zone.csv,1.198
2026-04-20 11:38,3G_Utilization_Nation.sql,D:\DataBase\2026_3G Site traffic Utilization_new.db3,3G_Utilization_Nation.csv,0.474
2026-04-20 11:38,3G_Utilization_Province.sql,D:\DataBase\2026_3G Site traffic Utilization_new.db3,3G_Utilization_Province.csv,0.375
2026-04-20 11:38,3G_Utilization_Region.sql,D:\DataBase\2026_3G Site traffic Utilization_new.db3,3G_Utilization_Region.csv,0.413
2026-04-20 11:38,3G_Utilization_Zone.sql,D:\DataBase\2026_3G Site traffic Utilization_new.db3,3G_Utilization_Zone.csv,0.408
2026-04-20 11:38,4G_carrier_config.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_carrier_config.csv,0.211
2026-04-20 11:38,4G_Check_No_Carrier.sql,D:\DataBase\2026_4G site traffic Utilization_new.db3,4G_Check_No_Carrier.csv,0.941
2026-04-20 11:38,4G_Physical_Site_by_Province.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_Physical_Site_by_Province.csv,0.089
2026-04-20 11:38,4G_Physical_Site_by_Zone.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_Physical_Site_by_Zone.csv,0.047
2026-04-20 11:38,4G_Site_config.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_Site_config.csv,0.142
2026-04-20 11:38,4G_Traffic_By_Layer.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_Traffic_By_Layer.csv,3.114
2026-04-20 11:38,4G_Traffic_Cap.sql,D:\DataBase\2026_4G site traffic Utilization_new.db3,4G_Traffic_Cap.csv,0.232
2026-04-20 11:38,4G_Traffic_Compare.sql,D:\DataBase\2026_4G site traffic Utilization_new.db3,4G_Traffic_Compare.csv,0.085
2026-04-20 11:38,4G_User_TP_Nation.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_User_TP_Nation.csv,0.413
2026-04-20 11:38,4G_User_TP_Province.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_User_TP_Province.csv,2.689
2026-04-20 11:38,4G_User_TP_Zone.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_User_TP_Zone.csv,1.665
2026-04-20 11:38,4G_Utilization_Nation.sql,D:\DataBase\2026_4G site traffic Utilization_new.db3,4G_Utilization_Nation.csv,0.328
2026-04-20 11:38,4G_Utilization_Province.sql,D:\DataBase\2026_4G site traffic Utilization_new.db3,4G_Utilization_Province.csv,0.624
2026-04-20 11:38,4G_Utilization_Region.sql,D:\DataBase\2026_4G site traffic Utilization_new.db3,4G_Utilization_Region.csv,0.294
2026-04-20 11:38,4G_Utilization_Zone.sql,D:\DataBase\2026_4G site traffic Utilization_new.db3,4G_Utilization_Zone.csv,0.328
2026-04-21 10:49,3G_carrier_config.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_carrier_config.csv,0.312
2026-04-21 10:49,3G_Check_No_Carrier.sql,D:\DataBase\2026_3G Site traffic Utilization_new.db3,3G_Check_No_Carrier.csv,0.656
2026-04-21 10:49,3G_CS_Traffic.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_CS_Traffic.csv,3.218
2026-04-21 10:49,3G_Physical_Site_by_Province.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_Physical_Site_by_Province.csv,0.172
2026-04-21 10:49,3G_Physical_Site_by_Zone.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_Physical_Site_by_Zone.csv,0.094
2026-04-21 10:49,3G_Site_config.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_Site_config.csv,0.078
2026-04-21 10:49,3G_Traffic_By_Layer.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_Traffic_By_Layer.csv,1.533
2026-04-21 10:49,3G_Traffic_Cap.sql,D:\DataBase\2026_3G Site traffic Utilization_new.db3,3G_Traffic_Cap.csv,0.283
2026-04-21 10:49,3G_Traffic_Compare.sql,D:\DataBase\2026_3G Site traffic Utilization_new.db3,3G_Traffic_Compare.csv,0.068
2026-04-21 10:49,3G_User_TP_Nation.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_User_TP_Nation.csv,0.374
2026-04-21 10:49,3G_User_TP_Province.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_User_TP_Province.csv,2.002
2026-04-21 10:49,3G_User_TP_Zone.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_User_TP_Zone.csv,1.482
2026-04-21 10:50,3G_Utilization_Nation.sql,D:\DataBase\2026_3G Site traffic Utilization_new.db3,3G_Utilization_Nation.csv,0.281
2026-04-21 10:50,3G_Utilization_Province.sql,D:\DataBase\2026_3G Site traffic Utilization_new.db3,3G_Utilization_Province.csv,0.388
2026-04-21 10:50,3G_Utilization_Region.sql,D:\DataBase\2026_3G Site traffic Utilization_new.db3,3G_Utilization_Region.csv,0.375
2026-04-21 10:50,3G_Utilization_Zone.sql,D:\DataBase\2026_3G Site traffic Utilization_new.db3,3G_Utilization_Zone.csv,0.344
2026-04-21 10:50,4G_carrier_config.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_carrier_config.csv,0.144
2026-04-21 10:50,4G_Check_No_Carrier.sql,D:\DataBase\2026_4G site traffic Utilization_new.db3,4G_Check_No_Carrier.csv,0.719
2026-04-21 10:50,4G_Physical_Site_by_Province.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_Physical_Site_by_Province.csv,0.094
2026-04-21 10:50,4G_Physical_Site_by_Zone.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_Physical_Site_by_Zone.csv,0.053
2026-04-21 10:50,4G_Site_config.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_Site_config.csv,0.116
2026-04-21 10:50,4G_Traffic_By_Layer.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_Traffic_By_Layer.csv,4.617
2026-04-21 10:50,4G_Traffic_Cap.sql,D:\DataBase\2026_4G site traffic Utilization_new.db3,4G_Traffic_Cap.csv,0.552
2026-04-21 10:50,4G_Traffic_Compare.sql,D:\DataBase\2026_4G site traffic Utilization_new.db3,4G_Traffic_Compare.csv,0.201
2026-04-21 10:50,4G_User_TP_Nation.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_User_TP_Nation.csv,1.219
2026-04-21 10:50,4G_User_TP_Province.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_User_TP_Province.csv,6.038
2026-04-21 10:50,4G_User_TP_Zone.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_User_TP_Zone.csv,1.236
2026-04-21 10:50,4G_Utilization_Nation.sql,D:\DataBase\2026_4G site traffic Utilization_new.db3,4G_Utilization_Nation.csv,0.401
2026-04-21 10:50,4G_Utilization_Province.sql,D:\DataBase\2026_4G site traffic Utilization_new.db3,4G_Utilization_Province.csv,0.617
2026-04-21 10:50,4G_Utilization_Region.sql,D:\DataBase\2026_4G site traffic Utilization_new.db3,4G_Utilization_Region.csv,0.768
2026-04-21 10:50,4G_Utilization_Zone.sql,D:\DataBase\2026_4G site traffic Utilization_new.db3,4G_Utilization_Zone.csv,0.517
2026-04-22 10:48,3G_carrier_config.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_carrier_config.csv,0.109
2026-04-22 10:48,3G_Check_No_Carrier.sql,D:\DataBase\2026_3G Site traffic Utilization_new.db3,3G_Check_No_Carrier.csv,0.64
2026-04-22 10:48,3G_CS_Traffic.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_CS_Traffic.csv,3.046
2026-04-22 10:48,3G_Physical_Site_by_Province.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_Physical_Site_by_Province.csv,0.125
2026-04-22 10:48,3G_Physical_Site_by_Zone.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_Physical_Site_by_Zone.csv,0.047
2026-04-22 10:48,3G_Site_config.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_Site_config.csv,0.094
2026-04-22 10:48,3G_Traffic_By_Layer.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_Traffic_By_Layer.csv,0.859
2026-04-22 10:48,3G_Traffic_Cap.sql,D:\DataBase\2026_3G Site traffic Utilization_new.db3,3G_Traffic_Cap.csv,0.317
2026-04-22 10:48,3G_Traffic_Compare.sql,D:\DataBase\2026_3G Site traffic Utilization_new.db3,3G_Traffic_Compare.csv,0.078
2026-04-22 10:48,3G_User_TP_Nation.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_User_TP_Nation.csv,0.312
2026-04-22 10:48,3G_User_TP_Province.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_User_TP_Province.csv,1.875
2026-04-22 10:48,3G_User_TP_Zone.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_User_TP_Zone.csv,1.468
2026-04-22 10:48,3G_Utilization_Nation.sql,D:\DataBase\2026_3G Site traffic Utilization_new.db3,3G_Utilization_Nation.csv,0.406
2026-04-22 10:48,3G_Utilization_Province.sql,D:\DataBase\2026_3G Site traffic Utilization_new.db3,3G_Utilization_Province.csv,0.359
2026-04-22 10:48,3G_Utilization_Region.sql,D:\DataBase\2026_3G Site traffic Utilization_new.db3,3G_Utilization_Region.csv,0.344
2026-04-22 10:48,3G_Utilization_Zone.sql,D:\DataBase\2026_3G Site traffic Utilization_new.db3,3G_Utilization_Zone.csv,0.375
2026-04-22 10:48,4G_carrier_config.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_carrier_config.csv,0.172
2026-04-22 10:48,4G_Check_No_Carrier.sql,D:\DataBase\2026_4G site traffic Utilization_new.db3,4G_Check_No_Carrier.csv,0.909
2026-04-22 10:48,4G_Physical_Site_by_Province.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_Physical_Site_by_Province.csv,0.125
2026-04-22 10:48,4G_Physical_Site_by_Zone.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_Physical_Site_by_Zone.csv,0.047
2026-04-22 10:48,4G_Site_config.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_Site_config.csv,0.141
2026-04-22 10:48,4G_Traffic_By_Layer.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_Traffic_By_Layer.csv,3.337
2026-04-22 10:48,4G_Traffic_Cap.sql,D:\DataBase\2026_4G site traffic Utilization_new.db3,4G_Traffic_Cap.csv,0.25
2026-04-22 10:48,4G_Traffic_Compare.sql,D:\DataBase\2026_4G site traffic Utilization_new.db3,4G_Traffic_Compare.csv,0.078
2026-04-22 10:48,4G_User_TP_Nation.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_User_TP_Nation.csv,0.469
2026-04-22 10:48,4G_User_TP_Province.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_User_TP_Province.csv,1.609
2026-04-22 10:48,4G_User_TP_Zone.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_User_TP_Zone.csv,1.062
2026-04-22 10:48,4G_Utilization_Nation.sql,D:\DataBase\2026_4G site traffic Utilization_new.db3,4G_Utilization_Nation.csv,0.266
2026-04-22 10:48,4G_Utilization_Province.sql,D:\DataBase\2026_4G site traffic Utilization_new.db3,4G_Utilization_Province.csv,0.281
2026-04-22 10:48,4G_Utilization_Region.sql,D:\DataBase\2026_4G site traffic Utilization_new.db3,4G_Utilization_Region.csv,0.312
2026-04-22 10:48,4G_Utilization_Zone.sql,D:\DataBase\2026_4G site traffic Utilization_new.db3,4G_Utilization_Zone.csv,0.281
2026-04-22 10:55,3G_carrier_config.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_carrier_config.csv,0.096
2026-04-22 10:55,3G_Check_No_Carrier.sql,D:\DataBase\2026_3G Site traffic Utilization_new.db3,3G_Check_No_Carrier.csv,0.33
2026-04-22 10:55,3G_CS_Traffic.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_CS_Traffic.csv,0.616
2026-04-22 10:55,3G_Physical_Site_by_Province.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_Physical_Site_by_Province.csv,0.089
2026-04-22 10:55,3G_Physical_Site_by_Zone.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_Physical_Site_by_Zone.csv,0.05
2026-04-22 10:55,3G_Site_config.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_Site_config.csv,0.073
2026-04-22 10:55,3G_Traffic_By_Layer.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_Traffic_By_Layer.csv,0.857
2026-04-22 10:55,3G_Traffic_Cap.sql,D:\DataBase\2026_3G Site traffic Utilization_new.db3,3G_Traffic_Cap.csv,0.329
2026-04-22 10:55,3G_Traffic_Compare.sql,D:\DataBase\2026_3G Site traffic Utilization_new.db3,3G_Traffic_Compare.csv,0.071
2026-04-22 10:55,3G_User_TP_Nation.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_User_TP_Nation.csv,0.37
2026-04-22 10:55,3G_User_TP_Province.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_User_TP_Province.csv,2.108
2026-04-22 10:55,3G_User_TP_Zone.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_User_TP_Zone.csv,1.438
2026-04-22 10:55,3G_Utilization_Nation.sql,D:\DataBase\2026_3G Site traffic Utilization_new.db3,3G_Utilization_Nation.csv,0.339
2026-04-22 10:55,3G_Utilization_Province.sql,D:\DataBase\2026_3G Site traffic Utilization_new.db3,3G_Utilization_Province.csv,0.592
2026-04-22 10:55,3G_Utilization_Region.sql,D:\DataBase\2026_3G Site traffic Utilization_new.db3,3G_Utilization_Region.csv,0.374
2026-04-22 10:55,3G_Utilization_Zone.sql,D:\DataBase\2026_3G Site traffic Utilization_new.db3,3G_Utilization_Zone.csv,0.369
2026-04-22 10:55,4G_carrier_config.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_carrier_config.csv,0.089
2026-04-22 10:55,4G_Check_No_Carrier.sql,D:\DataBase\2026_4G site traffic Utilization_new.db3,4G_Check_No_Carrier.csv,0.17
2026-04-22 10:55,4G_Physical_Site_by_Province.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_Physical_Site_by_Province.csv,0.064
2026-04-22 10:55,4G_Physical_Site_by_Zone.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_Physical_Site_by_Zone.csv,0.115
2026-04-22 10:55,4G_Site_config.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_Site_config.csv,0.1
2026-04-22 10:55,4G_Traffic_By_Layer.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_Traffic_By_Layer.csv,0.384
2026-04-22 10:55,4G_Traffic_Cap.sql,D:\DataBase\2026_4G site traffic Utilization_new.db3,4G_Traffic_Cap.csv,0.229
2026-04-22 10:55,4G_Traffic_Compare.sql,D:\DataBase\2026_4G site traffic Utilization_new.db3,4G_Traffic_Compare.csv,0.067
2026-04-22 10:55,4G_User_TP_Nation.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_User_TP_Nation.csv,0.307
2026-04-22 10:56,4G_User_TP_Province.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_User_TP_Province.csv,1.96
2026-04-22 10:56,4G_User_TP_Zone.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_User_TP_Zone.csv,1.09
2026-04-22 10:56,4G_Utilization_Nation.sql,D:\DataBase\2026_4G site traffic Utilization_new.db3,4G_Utilization_Nation.csv,0.224
2026-04-22 10:56,4G_Utilization_Province.sql,D:\DataBase\2026_4G site traffic Utilization_new.db3,4G_Utilization_Province.csv,0.26
2026-04-22 10:56,4G_Utilization_Region.sql,D:\DataBase\2026_4G site traffic Utilization_new.db3,4G_Utilization_Region.csv,0.275
2026-04-22 10:56,4G_Utilization_Zone.sql,D:\DataBase\2026_4G site traffic Utilization_new.db3,4G_Utilization_Zone.csv,0.229
2026-04-22 10:59,3G_carrier_config.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_carrier_config.csv,0.078
2026-04-22 10:59,3G_Check_No_Carrier.sql,D:\DataBase\2026_3G Site traffic Utilization_new.db3,3G_Check_No_Carrier.csv,0.313
2026-04-22 10:59,3G_CS_Traffic.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_CS_Traffic.csv,0.422
2026-04-22 10:59,3G_Physical_Site_by_Province.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_Physical_Site_by_Province.csv,0.06
2026-04-22 10:59,3G_Physical_Site_by_Zone.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_Physical_Site_by_Zone.csv,0.074
2026-04-22 10:59,3G_Site_config.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_Site_config.csv,0.066
2026-04-22 10:59,3G_Traffic_By_Layer.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_Traffic_By_Layer.csv,1.019
2026-04-22 10:59,3G_Traffic_Cap.sql,D:\DataBase\2026_3G Site traffic Utilization_new.db3,3G_Traffic_Cap.csv,0.363
2026-04-22 10:59,3G_Traffic_Compare.sql,D:\DataBase\2026_3G Site traffic Utilization_new.db3,3G_Traffic_Compare.csv,0.135
2026-04-22 10:59,3G_User_TP_Nation.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_User_TP_Nation.csv,0.311
2026-04-22 10:59,3G_User_TP_Province.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_User_TP_Province.csv,1.727
2026-04-22 10:59,3G_User_TP_Zone.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_User_TP_Zone.csv,1.661
2026-04-22 10:59,3G_Utilization_Nation.sql,D:\DataBase\2026_3G Site traffic Utilization_new.db3,3G_Utilization_Nation.csv,0.312
2026-04-22 10:59,3G_Utilization_Province.sql,D:\DataBase\2026_3G Site traffic Utilization_new.db3,3G_Utilization_Province.csv,0.378
2026-04-22 10:59,3G_Utilization_Region.sql,D:\DataBase\2026_3G Site traffic Utilization_new.db3,3G_Utilization_Region.csv,0.375
2026-04-22 10:59,3G_Utilization_Zone.sql,D:\DataBase\2026_3G Site traffic Utilization_new.db3,3G_Utilization_Zone.csv,0.427
2026-04-22 10:59,4G_carrier_config.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_carrier_config.csv,0.1
2026-04-22 10:59,4G_Check_No_Carrier.sql,D:\DataBase\2026_4G site traffic Utilization_new.db3,4G_Check_No_Carrier.csv,0.171
2026-04-22 10:59,4G_Physical_Site_by_Province.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_Physical_Site_by_Province.csv,0.073
2026-04-22 10:59,4G_Physical_Site_by_Zone.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_Physical_Site_by_Zone.csv,0.037
2026-04-22 10:59,4G_Site_config.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_Site_config.csv,0.093
2026-04-22 10:59,4G_Traffic_By_Layer.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_Traffic_By_Layer.csv,0.38
2026-04-22 10:59,4G_Traffic_Cap.sql,D:\DataBase\2026_4G site traffic Utilization_new.db3,4G_Traffic_Cap.csv,0.221
2026-04-22 10:59,4G_Traffic_Compare.sql,D:\DataBase\2026_4G site traffic Utilization_new.db3,4G_Traffic_Compare.csv,0.062
2026-04-22 10:59,4G_User_TP_Nation.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_User_TP_Nation.csv,0.303
2026-04-22 10:59,4G_User_TP_Province.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_User_TP_Province.csv,1.65
2026-04-22 10:59,4G_User_TP_Zone.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_User_TP_Zone.csv,1.572
2026-04-22 10:59,4G_Utilization_Nation.sql,D:\DataBase\2026_4G site traffic Utilization_new.db3,4G_Utilization_Nation.csv,0.231
2026-04-22 10:59,4G_Utilization_Province.sql,D:\DataBase\2026_4G site traffic Utilization_new.db3,4G_Utilization_Province.csv,0.268
2026-04-22 10:59,4G_Utilization_Region.sql,D:\DataBase\2026_4G site traffic Utilization_new.db3,4G_Utilization_Region.csv,0.27
2026-04-22 10:59,4G_Utilization_Zone.sql,D:\DataBase\2026_4G site traffic Utilization_new.db3,4G_Utilization_Zone.csv,0.257
2026-04-22 11:02,3G_carrier_config.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_carrier_config.csv,0.077
2026-04-22 11:02,3G_Check_No_Carrier.sql,D:\DataBase\2026_3G Site traffic Utilization_new.db3,3G_Check_No_Carrier.csv,0.319
2026-04-22 11:02,3G_CS_Traffic.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_CS_Traffic.csv,0.65
2026-04-22 11:02,3G_Physical_Site_by_Province.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_Physical_Site_by_Province.csv,0.088
2026-04-22 11:02,3G_Physical_Site_by_Zone.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_Physical_Site_by_Zone.csv,0.05
2026-04-22 11:02,3G_Site_config.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_Site_config.csv,0.061
2026-04-22 11:02,3G_Traffic_By_Layer.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_Traffic_By_Layer.csv,0.88
2026-04-22 11:02,3G_Traffic_Cap.sql,D:\DataBase\2026_3G Site traffic Utilization_new.db3,3G_Traffic_Cap.csv,0.39
2026-04-22 11:02,3G_Traffic_Compare.sql,D:\DataBase\2026_3G Site traffic Utilization_new.db3,3G_Traffic_Compare.csv,0.05
2026-04-22 11:02,3G_User_TP_Nation.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_User_TP_Nation.csv,0.287
2026-04-22 11:02,3G_User_TP_Province.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_User_TP_Province.csv,1.671
2026-04-22 11:03,3G_User_TP_Zone.sql,D:\DataBase\2026_3G Cell HS USER TP_new.db3,3G_User_TP_Zone.csv,1.7
2026-04-22 11:03,3G_Utilization_Nation.sql,D:\DataBase\2026_3G Site traffic Utilization_new.db3,3G_Utilization_Nation.csv,0.275
2026-04-22 11:03,3G_Utilization_Province.sql,D:\DataBase\2026_3G Site traffic Utilization_new.db3,3G_Utilization_Province.csv,0.369
2026-04-22 11:03,3G_Utilization_Region.sql,D:\DataBase\2026_3G Site traffic Utilization_new.db3,3G_Utilization_Region.csv,0.36
2026-04-22 11:03,3G_Utilization_Zone.sql,D:\DataBase\2026_3G Site traffic Utilization_new.db3,3G_Utilization_Zone.csv,0.789
2026-04-22 11:03,4G_carrier_config.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_carrier_config.csv,0.091
2026-04-22 11:03,4G_Check_No_Carrier.sql,D:\DataBase\2026_4G site traffic Utilization_new.db3,4G_Check_No_Carrier.csv,0.18
2026-04-22 11:03,4G_Physical_Site_by_Province.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_Physical_Site_by_Province.csv,0.061
2026-04-22 11:03,4G_Physical_Site_by_Zone.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_Physical_Site_by_Zone.csv,0.049
2026-04-22 11:03,4G_Site_config.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_Site_config.csv,0.077
2026-04-22 11:03,4G_Traffic_By_Layer.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_Traffic_By_Layer.csv,0.378
2026-04-22 11:03,4G_Traffic_Cap.sql,D:\DataBase\2026_4G site traffic Utilization_new.db3,4G_Traffic_Cap.csv,0.242
2026-04-22 11:03,4G_Traffic_Compare.sql,D:\DataBase\2026_4G site traffic Utilization_new.db3,4G_Traffic_Compare.csv,0.038
2026-04-22 11:03,4G_User_TP_Nation.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_User_TP_Nation.csv,0.271
2026-04-22 11:03,4G_User_TP_Province.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_User_TP_Province.csv,1.621
2026-04-22 11:03,4G_User_TP_Zone.sql,D:\DataBase\2026_4G Cell User Throughput_new.db3,4G_User_TP_Zone.csv,1.311
2026-04-22 11:03,4G_Utilization_Nation.sql,D:\DataBase\2026_4G site traffic Utilization_new.db3,4G_Utilization_Nation.csv,0.219
2026-04-22 11:03,4G_Utilization_Province.sql,D:\DataBase\2026_4G site traffic Utilization_new.db3,4G_Utilization_Province.csv,0.25
2026-04-22 11:03,4G_Utilization_Region.sql,D:\DataBase\2026_4G site traffic Utilization_new.db3,4G_Utilization_Region.csv,0.282
